"","Bio_Rep","Target_oligo","Gene","Tech_Rep_1","Tech_Rep_2","Avg_Cq","2_Avg_Cq","Gapdh_Avg_Cq","dCq","2_dCq","2_Gapdh_Avg_Cq","system","rep_means_Cq","rep_means_2_Cq","rep_means_dCq","rep_means_2_dCq","rep_means_Gapdh","rep_means_2_Gapdh","Target"
"134","1","Myd88_g1","Il6","20.72722","20.65079","20.68900","5.915466e-07","17.22666"," 3.4623430","9.072582e-02","6.520157e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"135","1","Myd88_g1","Il6","20.72722","20.65079","20.68900","5.915466e-07","15.57098"," 5.1180281","2.879520e-02","2.054324e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"136","1","Myd88_g1","Il6","25.68025","26.24178","25.96102","1.530931e-08","16.15968"," 9.8013384","1.120736e-03","1.366005e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"137","1","Myd88_g1","Il6","25.68025","26.24178","25.96102","1.530931e-08","16.70498"," 9.2560324","1.635523e-03","9.360498e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"138","1","Myd88_g1","Il6","25.68025","26.24178","25.96102","1.530931e-08","17.22666"," 8.7343538","2.347997e-03","6.520157e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"139","1","Myd88_g1","Il6","25.68025","26.24178","25.96102","1.530931e-08","15.57098","10.3900389","7.452237e-04","2.054324e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"140","1","Myd88_g1","Il6","17.96598","17.98560","17.97579","3.879263e-06","16.15968"," 1.8161087","2.839859e-01","1.366005e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"141","1","Myd88_g1","Il6","17.96598","17.98560","17.97579","3.879263e-06","16.70498"," 1.2708026","4.144291e-01","9.360498e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"142","1","Myd88_g1","Il6","17.96598","17.98560","17.97579","3.879263e-06","17.22666"," 0.7491241","5.949647e-01","6.520157e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"143","1","Myd88_g1","Il6","17.96598","17.98560","17.97579","3.879263e-06","15.57098"," 2.4048092","1.888341e-01","2.054324e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"144","1","Scr_g2","Il6","29.93510","29.84766","29.89138","1.004148e-09","16.84421","13.0471744","1.181433e-04","8.499405e-06","gRNA","29.86416","1.023276e-09","13.272023","1.010935e-04","16.59213","1.012208e-05","Control"
"145","1",NA,"Il6","27.65251","28.08189","27.86720","4.084490e-09","17.02653","10.8406678","5.452979e-04","7.490382e-06","shRNA","28.36554","2.891484e-09","11.100250","4.555035e-04","17.26529","6.347885e-06","Control"
"146","1",NA,"Il6","36.52338",NA,"36.52338","1.012434e-11","27.16275"," 9.3606345","1.521137e-03","6.655774e-09","shRNA","35.81413","1.655290e-11"," 8.855638","2.158675e-03","26.95849","7.668082e-09","Control"
"147","2","Ctu2_g4","Il6","30.87416","30.60079","30.73747","5.585965e-10","15.94999","14.7874881","3.536084e-05","1.579704e-05","gRNA","31.22511","3.983878e-10","14.713066","3.723282e-05","16.51204","1.069991e-05","Ctu2"
"148","2","Ctu2_g5","Il6","30.10237","30.42696","30.26467","7.752250e-10","17.34426","12.9204097","1.289939e-04","6.009781e-06","gRNA","31.17703","4.118871e-10","13.647287","7.793942e-05","17.52974","5.284708e-06","Ctu2"
"149","2","Myd88_g1","Il6","30.05333","29.45415","29.75374","1.104671e-09","16.31382","13.4399128","8.998769e-05","1.227580e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"150","2","Myd88_g1","Il6","30.05333","29.45415","29.75374","1.104671e-09","16.10095","13.6527897","7.764273e-05","1.422762e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"151","2","Myd88_g1","Il6","30.05333","29.45415","29.75374","1.104671e-09","17.91133","11.8424039","2.723211e-04","4.056502e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"152","2","Myd88_g1","Il6","30.05333","29.45415","29.75374","1.104671e-09","16.05559","13.6981459","7.523972e-05","1.468202e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"153","2","Myd88_g1","Il6","30.05333","29.45415","29.75374","1.104671e-09","16.50840","13.2453346","1.029810e-04","1.072694e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"154","2","Myd88_g1","Il6","23.57897","24.40480","23.99189","5.994086e-08","16.31382"," 7.6780616","4.882848e-03","1.227580e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"155","2","Myd88_g1","Il6","23.57897","24.40480","23.99189","5.994086e-08","16.10095"," 7.8909385","4.212994e-03","1.422762e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"156","2","Myd88_g1","Il6","23.57897","24.40480","23.99189","5.994086e-08","17.91133"," 6.0805526","1.477649e-02","4.056502e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"157","2","Myd88_g1","Il6","23.57897","24.40480","23.99189","5.994086e-08","16.05559"," 7.9362947","4.082604e-03","1.468202e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"158","2","Myd88_g1","Il6","23.57897","24.40480","23.99189","5.994086e-08","16.50840"," 7.4834833","5.587880e-03","1.072694e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"159","2","Myd88_g1","Il6","20.61127","20.82135","20.71631","5.804554e-07","16.31382"," 4.4024880","4.728453e-02","1.227580e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"160","2","Myd88_g1","Il6","20.61127","20.82135","20.71631","5.804554e-07","16.10095"," 4.6153649","4.079780e-02","1.422762e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"161","2","Myd88_g1","Il6","20.61127","20.82135","20.71631","5.804554e-07","17.91133"," 2.8049790","1.430926e-01","4.056502e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"162","2","Myd88_g1","Il6","20.61127","20.82135","20.71631","5.804554e-07","16.05559"," 4.6607210","3.953513e-02","1.468202e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"163","2","Myd88_g1","Il6","20.61127","20.82135","20.71631","5.804554e-07","16.50840"," 4.2079097","5.411192e-02","1.072694e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"164","2","Myd88_g1","Il6","18.17708","18.26275","18.21992","3.275358e-06","16.31382"," 1.9060926","2.668142e-01","1.227580e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"165","2","Myd88_g1","Il6","18.17708","18.26275","18.21992","3.275358e-06","16.10095"," 2.1189695","2.302113e-01","1.422762e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"166","2","Myd88_g1","Il6","18.17708","18.26275","18.21992","3.275358e-06","17.91133"," 0.3085836","8.074341e-01","4.056502e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"167","2","Myd88_g1","Il6","18.17708","18.26275","18.21992","3.275358e-06","16.05559"," 2.1643257","2.230864e-01","1.468202e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"168","2","Myd88_g1","Il6","18.17708","18.26275","18.21992","3.275358e-06","16.50840"," 1.7115143","3.053394e-01","1.072694e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"169","2","Myd88_g1","Il6","18.30444","18.65878","18.48161","2.732006e-06","16.31382"," 2.1677844","2.225522e-01","1.227580e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"170","2","Myd88_g1","Il6","18.30444","18.65878","18.48161","2.732006e-06","16.10095"," 2.3806613","1.920214e-01","1.422762e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"171","2","Myd88_g1","Il6","18.30444","18.65878","18.48161","2.732006e-06","17.91133"," 0.5702754","6.734882e-01","4.056502e-06","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"172","2","Myd88_g1","Il6","18.30444","18.65878","18.48161","2.732006e-06","16.05559"," 2.4260175","1.860784e-01","1.468202e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"173","2","Myd88_g1","Il6","18.30444","18.65878","18.48161","2.732006e-06","16.50840"," 1.9732061","2.546864e-01","1.072694e-05","gRNA","21.69335","2.948837e-07"," 5.178724","2.760887e-02","16.51463","1.068076e-05","Control"
"174","2","Scr_g2","Il6","30.07546","29.59841","29.83693","1.042769e-09","16.34006","13.4968711","8.650415e-05","1.205456e-05","gRNA","29.86416","1.023276e-09","13.272023","1.010935e-04","16.59213","1.012208e-05","Control"
"175","2",NA,"Il6","28.99135","28.73643","28.86389","2.046934e-09","17.50406","11.3598329","3.804955e-04","5.379652e-06","shRNA","28.36554","2.891484e-09","11.100250","4.555035e-04","17.26529","6.347885e-06","Control"
"176","2",NA,"Il6","35.84746","34.36228","35.10487","2.706334e-11","26.75423"," 8.3506416","3.063419e-03","8.834356e-09","shRNA","35.81413","1.655290e-11"," 8.855638","2.158675e-03","26.95849","7.668082e-09","Control"
